_id,ltable_ID,rtable_ID,ltable_Title,ltable_Developer,ltable_Publisher,ltable_Platform,ltable_Genre,ltable_Rating,ltable_ReleaseDate,ltable_CleanRDate,rtable_Title,rtable_Developer,rtable_Publisher,rtable_Platform,rtable_Genre,rtable_Rating,rtable_ReleaseDate,rtable_CleanRDate,gold_label
673505,a925,b6043,Broken Sword 5: The Serpent's Curse,Revolution Software,Revolution Software|Koch Media|Deep Silver,Android|iOS (iPhone/iPad)|Linux|Macintosh|Mobile|PC|PlayStation 4|PlayStation Vita|Xbox One,Adventure,7.4,4 Dec 2013,2013-12-04,Shantae and the Pirate's Curse,WayForward Technologies|Inti Creates,,Nintendo 2DS|Nintendo 3DS|PC|PlayStation 4|Wii U|Xbox One,Platform,8.1,23 October 2014,2014-10-23,0
10610,a7319,b136,Tekken 3D Prime Edition,Arika,Bandai Namco Games|Namco Bandai Games,3DS,Fighting|Action|3D,6.7,14 Feb 2012,2012-02-14,Acceleration of Suguri X Edition,Rockin' Android,Sony Computer Entertainment,PC|PlayStation 3,Fighting,5.0,2012,2012-01-01,0
85815,a214,b777,Alien Shooter: Vengeance,Sigma-Team,Virtual Programming|cdv Software|1C|Focus Multimedia,Macintosh|PC,Action,7.8,16 Feb 2007,2007-02-16,Black Rock Shooter: The Game,Imageepoch,Imageepoch,PSP,Action|Role-Playing,7.7,,,0
232027,a4072,b2010,Magic Ball 2: New Worlds,Dream Dale,Big Fish Games|MumboJumbo,PC,Puzzle,8.6,30 Dec 2004,2004-12-30,Dragon Ball Z: Super Butouden 2,,Bandai,Super Nintendo,Fighting,5.9,,,0
230966,a4072,b2006,Magic Ball 2: New Worlds,Dream Dale,Big Fish Games|MumboJumbo,PC,Puzzle,8.6,30 Dec 2004,2004-12-30,Dragon Ball Z: Sagas,Avalanche Software,Atari,Nintendo GameCube|PlayStation 2|Xbox,Action|Adventure,5.4,22 March 2005,2005-03-22,0
346681,a3044,b3021,Grotesque Tactics 2: Dungeons & Donuts,Silent Dreams,Headup Games|Meridian4,PC,Turn-Based|Strategy,5.5,21 Nov 2011,2011-11-21,Grotesque Tactics 2: Dungeons and Donuts,Silent Dreams|Headup Games,Meridian4,PC,Adventure|Role-Playing,6.0,21 November 2011,2011-11-21,1
235525,a2003,b2019,Dragon Quest III,Square Enix|TOSE|ChunSoft|Heart Beat,Square Enix|Enix Corporation|Enix America|Inc.,3DS|Android|Game Boy Color|iOS (iPhone/iPad)|Mobile|NES|PlayStation 4|Super Nintendo,Role-Playing,8.7,December 1996,1996-12-01,Dragon Fantasy,Muteki Corporation,,PlayStation 3|PlayStation Vita,Role-Playing,6.8,,,0
227372,a1973,b1994,Dragon Ball Z: Budokai 3,Dimps Corporation,Atari SA|Bandai,PlayStation 2,3D|Fighting|Action,9.0,16 Nov 2004,2004-11-16,Dragon Ball Z: Budokai 3,Dimps,Namco Bandai Games|Atari|Bandai,PlayStation 2|Xbox 360,Action|Fighting,8.1,16 November 2004,2004-11-16,1
365237,a3190,b3201,Hatsune Miku: Project Diva f,Sega,Sega,PlayStation 3|PlayStation Vita,Music/Rhythm,8.6,27 Aug 2013,2013-08-27,Hatsune Miku: Project DIVA Future Tone,Sega,Sega,PlayStation 4,Music/Rhythm,8.0,,,0
68204,a593,b626,Batman: The Enemy Within - The Telltale Series,Telltale Games,Telltale Games|Warner Bros. Interactive Entertainment,Android|iOS (iPhone/iPad)|Macintosh|PC|PlayStation 4|Xbox One,Adventure,8.2,8 Aug 2017,2017-08-08,Batman: The Enemy Within - Episode 1: The Enigma,Telltale Games,Telltale Games,PC|PlayStation 4|Xbox One,Point-and-Click|Third-Person|Adventure,8.1,08 August 2017,2017-08-08,1
294097,a2568,b2550,Final Fantasy Crystal Chronicles,Square Enix,Nintendo,GameCube,Role-Playing|Action,8.0,9 Feb 2004,2004-02-09,Final Fantasy III (Original),Square,Square,Emulated|NES|Nintendo DS|PlayStation|PSP|Super Nintendo,Role-Playing,7.8,,,0
889609,a7732,b7465,The Walking Dead: Season Two - A Telltale Games Series,Telltale Games,Telltale Games|Square Enix,Android|iOS (iPhone/iPad)|Macintosh|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Xbox 360|Xbox One,Action|Adventure,8.3,17 Dec 2013,2013-12-17,The Walking Dead: Season 2 - Episode 4: Amid The Ruins,Telltale Games,Telltale Games,Android|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Xbox 360|Xbox One,Point-and-Click|Third-Person|Adventure,8.2,22 July 2014,2014-07-22,0
336089,a2907,b2895,Global Agenda,Hi-Rez Studios,Iceberg Interactive|Hi-Rez Studios,PC,MMO|Role-Playing,7.3,1 Feb 2010,2010-02-01,Global Agenda,Hi-Rez Studios,Hi-Rez Studios,PC,Third-Person Shooter,5.8,01 February 2010,2010-02-01,1
763580,a7049,b6652,Strike Suit Zero,Born Ready Games,Born Ready Games,Android|Linux|Macintosh|PC|PlayStation 4|Xbox One,Flight|Simulation|VR,6.9,23 Jan 2013,2013-01-23,Strike Suit Zero,Born Ready Games,Born Ready Games,PC,Flight Combat,7.0,23 January 2013,2013-01-23,1
9422,a72,b120,A World of Keflings,NinjaBee,NinjaBee|Microsoft Game Studios,PC|Wii U|Xbox 360,Strategy,7.9,22 Dec 2010,2010-12-22,A World of Keflings,NinjaBee,Microsoft Studios,PC|Xbox 360,Simulation,6.7,22 December 2010,2010-12-22,1
16700,a3057,b172,GT Advance 2: Rally Racing,MTO,MTO|THQ,Game Boy Advance,Driving/Racing|Simulation,8.2,30 Jun 2002,2002-06-30,Advance Wars 2: Black Hole Rising,Intelligent Systems,Nintendo,Game Boy Advance|Wii U,Turn-based tactics,8.3,23 June 2003,2003-06-23,0
454734,a4037,b4052,Madden NFL 08,Exient Entertainment|EA Tiburon,EA Sports,DS|GameCube|Macintosh|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox|Xbox 360,Sports|Team-Based|Football (American)|Simulation,7.8,14 Aug 2007,2007-08-14,Madden NFL 09,EA Tiburon,EA Sports,PlayStation 2|PlayStation 3|Wii|Xbox 360,Sports,7.0,12 August 2008,2008-08-12,0
953210,a8401,b8085,Warhammer 40000: Kill Team,Nomad Games|THQ Warrington,Sega|THQ,PC|PlayStation 3|Xbox 360,3D|Action|Shooter|Third-Person,7.3,13 Jul 2011,2011-07-13,Warhammer 40000: Kill Team,THQ,THQ,PC|PlayStation 3|Xbox 360,Third-Person Shooter,6.3,13 July 2011,2011-07-13,1
945130,a8701,b8040,WWF No Mercy,Aki Corp.,THQ,Nintendo 64,Fighting|Wrestling|Action,8.8,17 Nov 2000,2000-11-17,WWF No Mercy,Asmik Ace Entertainment|AKI Corporation,THQ,Nintendo 64,Fighting,8.3,17 November 2000,2000-11-17,1
802681,a7221,b6841,Sword of the Berserk: Guts' Rage,Yuke's,ASCII Entertainment|Eidos Interactive,Dreamcast,3D|Beat-'Em-Up|Action,8.0,29 Feb 2000,2000-02-29,Sword of the Berserk: Guts' Rage,Yuke's,Eidos Interactive,Dreamcast,Action|Hack and slash,7.1,15 March 2000,2000-03-15,1
530449,a4814,b4652,NBA 2K12,2K Sports|Visual Concepts|Virtuos,2K Sports,iOS (iPhone/iPad)|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Sports|Team-Based|Basketball|Simulation,8.4,4 Oct 2011,2011-10-04,NBA 2K13,Visual Concepts,2K Games,PC|PlayStation 3|Wii U|Xbox 360,Sports,7.8,02 October 2012,2012-10-02,0
917567,a5503,b7732,Playman Winter Games (2004),Mr. Goodliving,Mr. Goodliving|RealNetworks,Mobile,Sports,8.8,18 Dec 2004,2004-12-18,Transformers (2004),Melbourne House,Atari,PlayStation 2,Third-Person|Shooter,8.5,11 May 2004,2004-05-11,0
701225,a6657,b6304,Sonic CD (1995),Sonic Team,Sega|Expert Software,PC,Action|2D|Platformer,8.0,26 Aug 1996,1996-08-26,Sonic Chaos,Aspect,Sega,Emulated|Nintendo GameCube|Sega Game Gear|Sega Master System,Platform,6.2,,,0
920774,a8062,b7755,Trials Fusion,RedLynx,Ubisoft,PC|PlayStation 4|Xbox 360|Xbox One,Arcade|Driving/Racing,7.4,15 Apr 2014,2014-04-15,Trials Fusion,RedLynx,Ubisoft,PC|PlayStation 4|Xbox 360|Xbox One,Platform|Racing,7.6,15 April 2014,2014-04-15,1
565488,a5260,b4992,Ori and the Blind Forest,Mon Studios,Microsoft Game Studios,PC|Xbox One,Action|2D|Platformer,9.0,11 Mar 2015,2015-03-11,Ori and the Blind Forest: Definitive Edition,Moon Studios,Microsoft Studios,PC|Xbox One,Platform,8.8,11 March 2016,2016-03-11,0
688009,a6477,b6154,Silent Hill: Downpour,Vatra|Konami,Konami,PlayStation 3|Xbox 360,Action|Adventure|Survival|3D,7.8,13 Mar 2012,2012-03-13,Silent Hill 2: Born From A Wish,Konami,Konami,PC|PlayStation 2|PlayStation 3|Xbox|Xbox 360,Survival Horror,8.0,,,0
420047,a3733,b3723,Kirby's Dream Course,HAL Labs,Nintendo,Super Nintendo,Sports|Golf|Arcade,8.3,February 1995,1995-02-01,Kirby's Avalanche,HAL Laboratory|Compile,Nintendo,Super Nintendo,Puzzle,7.8,25 April 1995,1995-04-25,0
115079,a1021,b1050,Call of Duty: Ghosts,Infinity Ward|Treyarch,Activision|Square Enix,PC|PlayStation 3|PlayStation 4|Wii U|Xbox 360|Xbox One,Action|First-Person|Shooter|3D,5.8,5 Nov 2013,2013-11-05,Call of Duty: Black Ops II - Zombies,,,PC,,5.0,,,0
967376,a720,b8226,Bionicle Heroes,Amaze Entertainment|Traveller's Tales,Electronic Arts|Eidos Interactive,DS|Game Boy Advance|GameCube|PC|PlayStation 2|Wii|Xbox 360,3D|Action|First-Person|Shooter,6.6,14 Nov 2006,2006-11-14,World Heroes,Alpha Denshi,SNK,Neo Geo|Super Nintendo,Fighting,5.9,,,0
74577,a617,b655,Battleborn,Gearbox Software,2K Games,PC|PlayStation 4|Xbox One,Action|First-Person|Shooter|3D,7.1,3 May 2016,2016-05-03,Battleborn,Gearbox Software,2K Games,PC|PlayStation 4|Xbox One,First-Person|Shooter,6.6,,,1
853788,a7570,b7226,The Legend of Zelda: Oracle of Ages/Seasons,Flagship|Nintendo,Nintendo|Capcom,Game Boy Color,Adventure|Action,9.0,13 May 2001,2001-05-13,The Legend of Dragoon,SCEI,Sony Computer Entertainment,PlayStation|PlayStation 3|PlayStation Vita,Role-playing,8.3,11 June 2000,2000-06-11,0
271846,a2321,b2319,EverQuest II,Sony Online Entertainment,Sony Online Entertainment|Square Enix|Deep Silver|Ubisoft,PC,MMO|Role-Playing,7.7,8 Nov 2004,2004-11-08,EverQuest II,Sony Online Entertainment,Sony Online Entertainment,PC,Massively Multiplayer|Role-Playing,7.4,04 November 2004,2004-11-04,1
497636,a4354,b4370,Metal Gear Solid: Portable Ops,Kojima Productions,Konami,PSP,Adventure|Action,9.0,5 Dec 2006,2006-12-05,Metal Gear Solid: Digital Graphic Novel,Kojima Productions,Konami,PSP,Hidden Object|Interactive Art,6.6,12 June 2006,2006-06-12,0
486954,a4310,b4293,Mega Man Xtreme 2,Capcom,Capcom,Game Boy Color,Action|2D|Platformer,7.7,30 Oct 2001,2001-10-30,Mega Man Battle Network 2,Capcom Production Studio 2,Capcom,Emulated|Game Boy Advance,,8.2,17 June 2002,2002-06-17,0
808484,a2545,b6895,Fighter Destiny 2,Opus,Imagineer|SouthPeak Games,Nintendo 64,Fighting|Action|3D,7.0,14 Jul 2000,2000-07-14,Tales of Destiny (PS2),Namco Tales Studio,Namco,PlayStation 2,Role-playing,8.0,,,0
298129,a2452,b2569,Fantasy General,SSI,Mindscape Inc.|SSI,PC,Strategy|Turn-Based,8.1,29 Feb 1996,1996-02-29,Final Fantasy Type-0,Square Enix 1st Production Department,Square Enix,PlayStation 4|PSP|Xbox One,Real-Time|Action|Role-Playing,7.1,,,0
594010,a5597,b5286,Power Stone,Capcom,Capcom|Eidos Interactive,Arcade Games|Dreamcast,3D|Action|Fighting,8.2,31 Aug 1999,1999-08-31,Power Stone 2,Capcom,Capcom,Dreamcast|PC,Arena Fighting,8.2,23 August 2000,2000-08-23,0
703756,a6677,b6322,Sonic Rush Adventure,Dimps Corporation,Sega|Nintendo,DS,Platformer|Action|2D,8.4,18 Sep 2007,2007-09-18,Sonic Rush Adventure,Sonic Team|Dimps,Sega,Nintendo DS,Platformer|Action,7.1,18 September 2007,2007-09-18,1
576891,a3831,b5119,Legacy: Dark Shadows,Razbor Studios,GMX Media|Tri Synergy,PC,Third-Person|Adventure|3D,4.7,19 Nov 2004,2004-11-19,Perfect Dark Zero,Rare,Microsoft Game Studios,Xbox 360|Xbox One,First-person shooter|stealth,5.3,17 November 2005,2005-11-17,0
304103,a2618,b2604,Fire Fight,Chaos Works,Electronic Arts,PC,Action,8.0,31 May 1996,1996-05-31,Final Fight 3,Capcom,Capcom,Super Nintendo|Wii U,Beat 'em up,7.0,January 1996,1996-01-01,0
40996,a3697,b377,Kingdom Hearts: Chain of Memories,Jupiter Corporation,Square Enix|Nintendo,Game Boy Advance|PlayStation 2,Action|Role-Playing,8.3,7 Dec 2004,2004-12-07,Another Code: Two Memories,Cing,Nintendo,Emulated|Nintendo 3DS|Nintendo DS,Adventure,7.0,26 September 2005,2005-09-26,0
749599,a6940,b6568,Star Wars: The Force Unleashed II,LucasArts|Red Fly Studio,LucasArts|Disney Interactive Studios,DS|PC|PlayStation 3|Wii|Xbox 360,Action,7.2,26 Oct 2010,2010-10-26,Star Wars: The Force Unleashed - Ultimate Sith Edition,LucasArts,LucasArts,PC|PlayStation 3|Xbox 360,Third-Person|Action|Adventure,6.6,15 December 2009,2009-12-15,0
229645,a1962,b2003,Dragon Ball GT: Final Bout,TOSE,Bandai|Atari SA,PlayStation,2D|Fighting|Action,5.7,31 Jul 1997,1997-07-31,Dragon Ball Z: Idainaru Dragon Ball Densetsu,TOSE,Bandai,PlayStation|Sega Saturn,Action|Fighting,7.5,,,0
526771,a4634,b4596,Mount & Blade,Taleworlds,Paradox Interactive|GamersGate,PC,Role-Playing,8.6,16 Sep 2008,2008-09-16,Mount & Blade,TaleWorlds,Paradox Interactive,PC,Simulation,7.9,16 September 2008,2008-09-16,1
691177,a4398,b6190,Mickey's Racing Adventure,Rare Ltd.,Nintendo,Game Boy Color,Driving/Racing|Arcade,7.9,22 Nov 1999,1999-11-22,Sissy's Magical Ponycorn Adventure,Untold Entertainment Inc.,Untold Entertainment Inc.,Browser|PC,Point-and-Click|Adventure,8.0,,,0
912104,a7942,b7666,Tony Hawk's Underground 2 Remix,Vicarious Visions|Neversoft Entertainment|Shaba Games,Activision|Jamdat Mobile|ak tronic,Game Boy Advance|GameCube|Mobile|PC|PlayStation 2|PSP|Xbox,Sports|Skateboarding/Skating,8.4,4 Oct 2004,2004-10-04,Tony Hawk's Underground 2,Neversoft,Activision,Nintendo GameCube|PC|PlayStation 2|Xbox,Sports,7.9,05 October 2004,2004-10-05,1
701300,a8237,b6304,Urban Chaos,Mucky Foot Productions,Eidos Interactive|Sold Out Software|Square Enix,Dreamcast|PC|PlayStation,Adventure|Action,7.4,30 Nov 1999,1999-11-30,Sonic Chaos,Aspect,Sega,Emulated|Nintendo GameCube|Sega Game Gear|Sega Master System,Platform,6.2,,,0
626203,a5934,b5602,Resident Evil Outbreak,Capcom,Capcom,PlayStation 2,3D|Action|Adventure|Survival,7.6,31 Mar 2004,2004-03-31,Resident Evil: Dead Aim,Capcom Production Studio 3,Capcom,PlayStation 2,Action|Shooter,5.7,17 June 2003,2003-06-17,0
227948,a1975,b1996,Dragon Ball Z: Budokai Tenkaichi,Spike,Bandai|Atari SA,PlayStation 2,Action|3D|Fighting,8.6,18 Oct 2005,2005-10-18,Dragon Ball Z: Budokai Tenkaichi,Spike,Atari|Bandai Namco|Bandai Games,PlayStation 2,Fighting,7.0,18 October 2005,2005-10-18,1
942889,a8344,b8011,Volume,Mike Bithell,Mike Bithell|Limited Run Games,Macintosh|PC|PlayStation 4|PlayStation Vita,Adventure|Action,6.7,18 Aug 2015,2015-08-18,Volume,Bithell Games,Bithell Games,PC|PlayStation 4|PlayStation Vita,Action,7.6,18 August 2015,2015-08-18,1
229714,a1967,b2003,Dragon Ball: Raging Blast,Spike,Namco Bandai Games|Bandai Namco Games,PlayStation 3|Xbox 360,Action|3D|Fighting,7.9,10 Nov 2009,2009-11-10,Dragon Ball Z: Idainaru Dragon Ball Densetsu,TOSE,Bandai,PlayStation|Sega Saturn,Action|Fighting,7.5,,,0
275384,a2402,b2356,F1 2010,Codemasters Birmingham,Codemasters,PC|PlayStation 3|Xbox 360,Driving/Racing|Simulation,8.2,21 Sep 2010,2010-09-21,F1 2011,Codemasters Birmingham,Codemasters,PC|PlayStation 3|PlayStation Vita|Xbox 360,Racing,7.3,20 September 2011,2011-09-20,0
536405,a4747,b4722,Naruto: Ninja Destiny,Takara Tomy,Takara Tomy|D3Publisher|Namco Bandai Games,DS,3D|Fighting|Action,6.7,26 Feb 2008,2008-02-26,Naruto: Clash of Ninja Revolution 2,Eighting,D3 Publisher,Wii,Action|Adventure,4.0,21 October 2008,2008-10-21,0
581613,a7172,b5146,Super Time Force,Capybara Games,Capybara Games|8-4,Linux|Macintosh|PC|PlayStation 4|PlayStation Vita|Xbox 360|Xbox One,2D|Action|Platformer,7.4,14 May 2014,2014-05-14,Phoenix Force,Awoker Games,,PC,Action|Shooter,6.8,13 November 2014,2014-11-13,0
752591,a6969,b6581,Startopia,Mucky Foot Productions,Eidos Interactive|Square Enix|Sold Out Software,PC,Management|Strategy,8.6,19 Jun 2001,2001-06-19,Startopia,Mucky Foot Productions,Eidos Interactive,PC,Simulation,8.2,2001,2001-01-01,1
63872,a8586,b596,World Class Baseball,Hudson,Hudson|Hudson Soft|NEC Interchannel,Sharp X68000|TurboGrafx-16,Simulation|Sports|Team-Based|Baseball,6.0,1989,1989-01-01,Baseball,Nintendo,Nintendo,Game Boy|NES,Sports,4.0,1989,1989-01-01,0
699641,a4150,b6293,Mario Golf: Advance Tour,Camelot Software Planning,Nintendo,Game Boy Advance,Golf|Sports|Simulation,8.5,22 Jun 2004,2004-06-22,Sonic Advance 3,Sonic Team|Dimps|Sega,THQ,Game Boy Advance,Platform|action,7.0,07 June 2004,2004-06-07,0
699513,a4611,b6292,Motocross Maniacs Advance,Konami,Konami,Game Boy Advance,Arcade|Driving/Racing,7.3,21 Mar 2002,2002-03-21,Sonic Advance 2,Sonic Team|Dimps (Co-Developer),Sega|THQ (Co-Publisher),Game Boy Advance,Platform|action,6.8,09 March 2003,2003-03-09,0
568861,a1642,b5041,Deadfall Adventures,The Farm 51,Nordic Games Publishing|Intergrow,Linux|PC|Xbox 360,First-Person|Shooter|3D|Action,6.8,20 Sep 2013,2013-09-20,Pac-Man and the Ghostly Adventures,,Bandai,Nintendo 3DS|PC|PlayStation 3|Wii U|Xbox 360,Scrolling|Platform,6.3,29 October 2013,2013-10-29,0
681696,a6443,b6110,Shovel Knight,Yacht Club Games,Yacht Club Games|Nintendo|Fangamer,3DS|Amazon Fire TV|Linux|Macintosh|Nintendo Switch|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox One,2D|Platformer|Action,8.1,31 Dec 2015,2015-12-31,Shovel Knight: Plague of Shadows,Yacht Club Games,Yacht Club Games,Mac|Nintendo 3DS|Nintendo Switch|PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox One,Scrolling|Action|Platform,8.3,17 September 2015,2015-09-17,0
121425,a1045,b1085,Capcom vs. SNK: Millennium Fight 2000 Pro,Capcom|Klein Computer Entertainment,Capcom,Arcade Games|Dreamcast|PlayStation,2D|Action|Fighting,7.8,14 Aug 2002,2002-08-14,Capcom vs. SNK: Millennium Fight 2000 Pro,Capcom Production Studio 1,Capcom,Arcade|Dreamcast|PlayStation,Fighting,8.0,14 August 2002,2002-08-14,1
538568,a4759,b4736,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,CyberConnect2|Bandai Namco Games,Namco Bandai Games|Bandai Namco Games,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Fighting|Action|3D,8.1,22 Oct 2013,2013-10-22,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,CyberConnect 2,Namco Bandai Games,PC|PlayStation 3|PlayStation 4|Xbox 360,,7.7,22 October 2013,2013-10-22,1
288931,a2541,b2526,Fight Night Round 2,EA Sports,EA Sports,GameCube|PlayStation 2|Xbox,Sports|Boxing,8.9,28 Feb 2005,2005-02-28,Fight Night Round 3,EA Chicago,EA Sports,PlayStation 2|PlayStation 3|PSP|Xbox 360,Sports,7.0,20 February 2006,2006-02-20,0
924719,a8129,b7812,Twisted Metal 4,989 Studios,989 Studios,PlayStation,Simulation,7.8,31 Oct 1999,1999-10-31,Twisted Metal 4,989 Studios,Sony Computer Entertainment,PlayStation,Vehicular combat,6.7,31 October 1999,1999-10-31,1
405001,a3655,b3623,KickBeat,Zen Studios,Zen Studios,PC|PlayStation 3|PlayStation 4|PlayStation Vita|Wii U|Xbox One,Music/Rhythm,6.4,3 Sep 2013,2013-09-03,KickBeat,Zen Studios,Zen Studios,PC|PlayStation 3|PlayStation Vita,Music/Rhythm,6.4,03 September 2013,2013-09-03,1
849649,a3321,b7201,Hot Wheels: Ultimate Racing,Raylight Studios,Oxygen Interactive|DSI Games,PSP,Arcade|Driving/Racing,5.9,2 Jul 2007,2007-07-02,The King of Fighters '98: Ultimate Match,SNK Playmore|Code Mystics,SNK Playmore,PC|PlayStation|PlayStation 2,Fighting,8.1,,,0
645973,a6145,b5774,Rune Factory 2: A Fantasy Harvest Moon,Neverland,Natsume|Rising Star Games|Marvelous,DS,Role-Playing,8.3,18 Nov 2008,2008-11-18,Rune Factory 2: A Fantasy Harvest Moon,Neverland Co.,JP: Marvelous Entertainment|NA: Natsume|EU: Rising Star Games,Nintendo DS,Simulation|RPG,7.9,18 November 2008,2008-11-18,1
521306,a4566,b4540,Monster Rancher,Tecmo,Tecmo,PlayStation,Strategy|Simulation,8.5,30 Nov 1997,1997-11-30,Monster Hunter Portable 3rd,Capcom,Capcom,PlayStation 3|PSP,Action|Role-playing,8.9,,,0
462948,a5771,b4127,Racing Gears Advance,Orbital Media|Inc.,Zoo Digital Publishing|Orbital Media|Inc.,Game Boy Advance,Driving/Racing|Arcade,8.5,8 Feb 2005,2005-02-08,Mario Golf: Advance Tour,Camelot Software|Planning,Nintendo,Game Boy Advance,Sports game|role-playing,7.8,22 June 2004,2004-06-22,0
20739,a7975,b187,Torment: Tides of Numenera,InXile Entertainment,Techland,Linux|Macintosh|PC|PlayStation 4|Xbox One,Role-Playing,7.8,26 Jan 2016,2016-01-26,Adventures of Mana,Square-Enix,Square-Enix,Android|iOS|PlayStation Vita,Top-Down|Action|Role-Playing,7.9,04 February 2016,2016-02-04,0
476145,a4204,b4198,Marvel vs. Capcom: Infinite,Capcom,Capcom,PC|PlayStation 4|Xbox One,2D|Fighting|Action,6.2,19 Sep 2017,2017-09-19,Marvel vs. Capcom: Infinite,Capcom,Capcom,PC|PlayStation 4|Xbox One,,6.5,19 September 2017,2017-09-19,1
500782,a4373,b4396,Meteos,Q Entertainment,Nintendo|Bandai,DS,Puzzle|Matching/Stacking,8.8,28 Jun 2005,2005-06-28,Meteos,Q Entertainment|Sora Ltd.,Bandai|Nintendo,Nintendo DS,Puzzle,8.0,27 June 2005,2005-06-27,1
285213,a2478,b2490,Fatal Frame: Maiden of Black Water,Koei Tecmo Games,Nintendo,Wii U,Action|Adventure|Survival|3D,7.1,22 Oct 2015,2015-10-22,Fatal Frame IV: Mask of the Lunar Eclipse,Tecmo|Grasshopper Manufacture,Nintendo,Wii,,7.1,,,0
856400,a7575,b7232,The Legend of Zelda: Tri Force Heroes,Nintendo,Nintendo,3DS,Action|Adventure,6.8,23 Oct 2015,2015-10-23,The Legend of Heroes: Trails of Blue,Nihon Falcom,,PlayStation Vita|PSP,Role-Playing,9.1,,,0
746967,a6939,b6560,Star Wars: The Clone Wars,Pandemic Studios,Electronic Arts|Activision|LucasArts,GameCube|PlayStation 2|Xbox,3D|Action|Shooter|Third-Person,7.4,28 Oct 2002,2002-10-28,Star Wars: The Clone Wars,Pandemic Studios,LucasArts,Nintendo GameCube|PlayStation 2|Xbox,Action,6.6,28 October 2002,2002-10-28,1
922773,a8098,b7780,Tropico,PopTop Software|Various|BreakAway Games,MacSoft|ak tronic|Take-Two Interactive|E-Frontier|Gathering,Macintosh|PC,Management|Strategy,8.3,5 Apr 2001,2001-04-05,Tropico,PopTop Software,Gathering of Developers (Windows)|MacSoft/Feral Interactive (Mac),PC,Strategy|Simulation,6.9,24 April 2001,2001-04-24,1
641053,a6046,b5713,Robinson: The Journey,Crytek,Crytek|Sony Interactive Entertainment,PC|PlayStation 4,Adventure|Action,8.0,8 Nov 2016,2016-11-08,Robinson: The Journey,Crytek,Crytek,PlayStation 4|PlayStation VR,Virtual Reality,6.3,08 November 2016,2016-11-08,1
495681,a4365,b4360,Metal Slug 7,SNK Playmore,SNK Playmore|Ignition Entertainment,DS,Action|2D|Shoot-'Em-Up,7.8,18 Nov 2008,2008-11-18,Metal Gear (MSX),Konami,Konami,MSX|PlayStation 2|PlayStation 3|PlayStation Vita|Xbox 360,Stealth,7.1,,,0
907974,a7891,b7628,Tom Clancy's Rainbow Six Critical Hour,Ubisoft Quebec,Ubisoft,Xbox,Tactical|Action|First-Person|Shooter,6.4,14 Mar 2006,2006-03-14,Tom Clancy's Splinter Cell: Chaos Theory,Ubisoft Montreal|Ubisoft Annecy,Ubisoft,Nintendo GameCube|PC|PlayStation 2|PlayStation 3|Xbox|Xbox 360,Third-Person|Stealth,8.3,28 March 2005,2005-03-28,0
724648,a6864,b6497,Star Ocean,TOSE|Tri-Ace,Square Enix|Enix Corporation,PSP|Super Nintendo,Role-Playing|Action,8.2,19 Jul 1996,1996-07-19,Star Fox 64,Nintendo EAD,Nintendo,Nintendo 64|PC|Wii|Wii U,Flight Combat,8.4,30 June 1997,1997-06-30,0
801436,a7777,b6832,Three Fourths Home,[bracket]games,[bracket]games|Digerati Distribution,Linux|Macintosh|PC|PlayStation 4|PlayStation Vita|Xbox One,Adventure|Text-Based,5.0,3 Aug 2014,2014-08-03,Sweet Home,Capcom,Capcom,NES,Survival Horror,7.4,,,0
960315,a8512,b8168,Wii Sports Resort,Nintendo,Nintendo,Wii,Sports,8.3,26 Jul 2009,2009-07-26,Wii Sports Resort,Nintendo EAD,Nintendo,Wii,,7.7,26 July 2009,2009-07-26,1
447513,a3953,b3954,Looney Tunes Racing,Xantera|Circus Freak,Infogrames,Game Boy Color|PlayStation,Arcade|Driving/Racing,6.9,13 Nov 2000,2000-11-13,Looney Tunes: Sheep Raider,Infogrames,Infogrames,PC|PlayStation,,7.3,27 September 2001,2001-09-27,0
404185,a8128,b3604,Twisted Metal (2012),Eat Sleep Play,SCE Australia|SCEA|SCEI|SCEE,PlayStation 3,Simulation,8.2,14 Feb 2012,2012-02-14,Karateka (2012),Liquid Entertainment,D3 Publisher,PC|Xbox 360,Action|Adventure|Fighting,6.1,07 November 2012,2012-11-07,0
988200,a2739,b8439,Fritz 8 Deluxe,ChessBase,Viva Media|LLC,PC,Trivia/Board Game,8.2,1 Dec 2004,2004-12-01,Zuma Deluxe,PopCap Games|Inc.,PopCap Games|Inc.,PC,,6.9,12 December 2003,2003-12-12,0
405300,a3667,b3631,Killer7,Grasshopper Manufacture,Capcom,GameCube|PlayStation 2,Adventure|Action,8.2,7 Jul 2005,2005-07-07,Killer7,Grasshopper Manufacture,Capcom,Nintendo GameCube|PlayStation 2,Action-adventure|rail shooter|first-person shooter,8.1,07 July 2005,2005-07-07,1
